Class Session Code,Subject Area,Course Catalog Number,Class Number,Course Component Short Description,Class Start Date,End Date,Instruction Mode Description,Facility ID,Start Time,End Time,Derived Meeting Pattern,Instructor Name,Instructor Role Description
1,MUS-X,40,27213,Lecture,1/12/2026,5/8/2026,In Person,KOMN148,6:00:00 PM,7:00:00 PM,TR,"Whitford,Trudy Ann",Primary Instructor
1,MUS-X,70,26753,Activity,1/12/2026,5/8/2026,In Person,KOMN150,4:00:00 PM,5:15:00 PM,TR,"Gerhard,Matt",Primary Instructor
8W2,MUS-Z,111,27294,Lecture,3/9/2026,5/8/2026,Hybrid-On Campus & Online,OBLC101,4:00:00 PM,5:15:00 PM,MW,"Pinson,John A.",Primary Instructor
1,MUS-Z,281,32835,Lecture,1/12/2026,5/8/2026,In Person,OBLC101,1:00:00 PM,2:15:00 PM,MW,"Karst,George Lowery",Primary Instructor
8W2,MUS-Z,315,34007,Lecture,3/9/2026,5/8/2026,In Person,HUNT116,2:30:00 PM,5:15:00 PM,R,"Withers,Ron E",Primary Instructor
1,MUS-Z,320,27504,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOLB024,7:00:00 PM,9:15:00 PM,W,"Huber,Anna Noelle",Primary Instructor
1,MUS-Z,320,27504,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOLB024,7:00:00 PM,9:15:00 PM,W,"Doss,Erin F",Secondary Instructor
1,NMAT-D,257,27509,Lecture,1/12/2026,5/8/2026,In Person,KOMN208,2:30:00 PM,3:45:00 PM,TR,"Gaines Hall,Megan Marie",Primary Instructor
1,NMAT-D,316,27267,Lecture,1/12/2026,5/8/2026,In Person,KELL144,5:30:00 PM,6:45:00 PM,TR,"Glassburn,Michael Paul",Primary Instructor
1,NMAT-D,326,26925,Lecture,1/12/2026,5/8/2026,In Person,KOMN208,9:30:00 AM,12:15:00 PM,F,"Koerner,Michael Allen",Primary Instructor
1,NMAT-D,346,29600,Lecture,1/12/2026,5/8/2026,In Person,KOMN208,8:30:00 AM,11:15:00 AM,TR,"Pickens,Aaron",Primary Instructor
1,NMAT-D,367,27217,Lecture,1/12/2026,5/8/2026,In Person,KOMN208,9:30:00 AM,10:45:00 AM,MW,"Koerner,Michael Allen",Primary Instructor
1,NMAT-D,416,35584,Lecture,1/12/2026,5/8/2026,In Person,KELL144,5:30:00 PM,6:45:00 PM,TR,"Glassburn,Michael Paul",Primary Instructor
1,NMAT-D,426,26845,Lecture,1/12/2026,5/8/2026,In Person,KOMN208,9:30:00 AM,12:15:00 PM,F,"Koerner,Michael Allen",Primary Instructor
1,NMAT-D,467,27392,Lecture,1/12/2026,5/8/2026,In Person,KOMN208,11:30:00 AM,12:45:00 PM,MW,"Koerner,Michael Allen",Primary Instructor
1,NMAT-F,101,27397,Lecture,1/12/2026,5/8/2026,In Person,CNED105,5:30:00 PM,7:30:00 PM,MW,"Applegate,Mike J",Primary Instructor
1,NMAT-F,102,27394,Laboratory,1/12/2026,5/8/2026,In Person,KOFA115,11:30:00 AM,1:30:00 PM,TR,"Snoddy,Stuart",Primary Instructor
1,NMAT-F,103,27508,Studio,1/12/2026,5/8/2026,In Person,KOFA125,2:30:00 PM,4:30:00 PM,TR,"Snoddy,Stuart",Primary Instructor
NON,NMAT-F,250,27016,Lecture,2/27/2026,5/10/2026,In Person, , , , ,"Pickens,Aaron",Primary Instructor
1,NMAT-G,341,27376,Ind Study,1/12/2026,5/8/2026,Independent/Directed Study, , , , ,"Koerner,Michael Allen",Primary Instructor
1,NMAT-G,341,34725,Ind Study,1/12/2026,5/8/2026,Independent/Directed Study, , , , ,"Douglas,Minda",Primary Instructor
1,NMAT-G,405,26982,Lecture,1/12/2026,5/8/2026,In Person,KOFA125,10:00:00 AM,11:15:00 AM,TR,"Steel,Gregory",Primary Instructor
1,NMAT-G,499,26978,Practicum,1/12/2026,5/8/2026,In Person, , , , ,"Steel,Gregory",Primary Instructor
1,NMAT-G,499,26979,Practicum,1/12/2026,5/8/2026,In Person, , , , ,"Douglas,Minda",Primary Instructor
1,NMAT-G,499,26980,Practicum,1/12/2026,5/8/2026,In Person, , , , ,"Pickens,Aaron",Primary Instructor
1,NMAT-G,499,26981,Practicum,1/12/2026,5/8/2026,In Person, , , , ,"Koerner,Michael Allen",Primary Instructor
1,NMAT-S,200,34696,Lecture,1/12/2026,5/8/2026,In Person,CNED105,2:30:00 PM,5:15:00 PM,TR,"Douglas,Minda",Primary Instructor
1,NMAT-S,230,26846,Lecture,1/12/2026,5/8/2026,In Person,KOFA115,8:30:00 AM,11:15:00 AM,MW,"Pickens,Aaron",Primary Instructor
1,NMAT-S,270,27144,Lecture,1/12/2026,5/8/2026,In Person,KOFA125,11:30:00 AM,2:15:00 PM,TR,"Steel,Gregory",Primary Instructor
1,NMAT-S,300,34697,Lecture,1/12/2026,5/8/2026,In Person,CNED105,2:30:00 PM,5:15:00 PM,TR,"Douglas,Minda",Primary Instructor
1,NMAT-S,302,27391,Lecture,1/12/2026,5/8/2026,In Person,CNED105,2:30:00 PM,5:15:00 PM,TR,"Douglas,Minda",Primary Instructor
1,NMAT-S,322,27215,Lecture,1/12/2026,5/8/2026,In Person,KOFA101,2:30:00 PM,5:15:00 PM,MW,"Douglas,Minda",Primary Instructor
1,NMAT-S,330,26847,Lecture,1/12/2026,5/8/2026,In Person,KOFA115,8:30:00 AM,11:15:00 AM,MW,"Pickens,Aaron",Primary Instructor
1,NMAT-S,344,28371,Lecture,1/12/2026,5/8/2026,In Person,KOFA101,11:30:00 AM,2:15:00 PM,MW,"Douglas,Minda",Primary Instructor
1,NMAT-S,370,27145,Lecture,1/12/2026,5/8/2026,In Person,KOFA125,9:00:00 AM,11:45:00 AM,F,"Steel,Gregory",Primary Instructor
1,NMAT-S,370,27145,Lecture,1/12/2026,5/8/2026,In Person,KOFA125,12:30:00 PM,2:15:00 PM,F,"Steel,Gregory",Primary Instructor
1,NMAT-S,430,34407,Lecture,1/12/2026,5/8/2026,In Person,KOFA115,8:30:00 AM,11:15:00 AM,MW,"Pickens,Aaron",Primary Instructor
1,NMAT-S,444,28372,Lecture,1/12/2026,5/8/2026,In Person,KOFA101,11:30:00 AM,2:15:00 PM,MW,"Douglas,Minda",Primary Instructor
1,NMAT-S,470,27385,Lecture,1/12/2026,5/8/2026,In Person,KOFA125,9:00:00 AM,11:45:00 AM,F,"Steel,Gregory",Primary Instructor
1,NMAT-S,470,27385,Lecture,1/12/2026,5/8/2026,In Person,KOFA125,12:30:00 PM,2:15:00 PM,F,"Steel,Gregory",Primary Instructor
1,NMAT-S,472,27146,Lecture,1/12/2026,5/8/2026,In Person,KOFA125,9:00:00 AM,11:45:00 AM,F,"Steel,Gregory",Primary Instructor
1,NMAT-S,472,27146,Lecture,1/12/2026,5/8/2026,In Person,KOFA125,12:30:00 PM,2:15:00 PM,F,"Steel,Gregory",Primary Instructor
1,NURS-A,190,27073,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN204,10:00:00 AM,12:00:00 PM,W,"Pratt,Stephanie Nicole",Primary Instructor
1,NURS-B,222,26876,Lecture,1/12/2026,5/8/2026,In Person,KOE125,8:15:00 AM,11:15:00 AM,M,"Swartzendruber,Leigh Erin",Primary Instructor
1,NURS-B,222,26877,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,8:00:00 AM,1:00:00 PM,T,"Swartzendruber,Leigh Erin",Secondary Instructor
1,NURS-B,222,26877,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,8:00:00 AM,1:00:00 PM,T,"Mouser,April Lynne",Primary Instructor
1,NURS-B,222,27326,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,1:00:00 PM,6:00:00 PM,T,"Leatherman Grubbs,Amanda Priest",Primary Instructor
1,NURS-B,222,27326,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,1:00:00 PM,6:00:00 PM,T,"Swartzendruber,Leigh Erin",Secondary Instructor
1,NURS-B,222,29579,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,1:00:00 PM,6:00:00 PM,R,"Hunt,Jill",Primary Instructor
1,NURS-B,222,29579,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,1:00:00 PM,6:00:00 PM,R,"Swartzendruber,Leigh Erin",Secondary Instructor
1,NURS-B,222,29580,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,9:00:00 AM,2:00:00 PM,F,"Bryant,Olivia",Primary Instructor
1,NURS-B,222,29580,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,9:00:00 AM,2:00:00 PM,F,"Swartzendruber,Leigh Erin",Secondary Instructor
1,NURS-B,222,35060,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,7:00:00 AM,11:59:00 AM,W,"Swartzendruber,Leigh Erin",Primary Instructor
1,NURS-B,223,26879,Lecture,1/12/2026,5/8/2026,In Person,KOE125,2:30:00 PM,4:30:00 PM,M,"Chou,Alessandra Jeanae",Primary Instructor
1,NURS-B,223,26879,Lecture,1/12/2026,5/8/2026,In Person,KOE125,12:00:00 PM,2:00:00 PM,W,"Chou,Alessandra Jeanae",Primary Instructor
1,NURS-B,237,27104,Lecture,1/12/2026,5/8/2026,In Person,KOMN103,1:00:00 PM,4:00:00 PM,M,"Fouts,Samantha Jo",Primary Instructor
1,NURS-B,253,26873,Lecture,1/12/2026,5/8/2026,In Person,KOE125,8:30:00 AM,11:30:00 AM,R,"Hunt,Jill",Primary Instructor
1,NURS-B,260,26902,Lecture,1/12/2026,5/8/2026,In Person,KOE125,8:15:00 AM,11:15:00 AM,T,"Freeman,Andrea Beth",Primary Instructor
1,NURS-B,260,26904,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,12:00:00 PM,4:00:00 PM,T,"Freeman,Andrea Beth",Primary Instructor
1,NURS-B,260,26905,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,4:00:00 PM,8:00:00 PM,W,"Freeman,Andrea Beth",Secondary Instructor
1,NURS-B,260,26905,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,4:00:00 PM,8:00:00 PM,W,"Hunt,Jill",Primary Instructor
1,NURS-B,260,26906,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,11:00:00 AM,3:00:00 PM,W,"Freeman,Andrea Beth",Secondary Instructor
1,NURS-B,260,26906,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,11:00:00 AM,3:00:00 PM,W,"Plough,Susan Elaine",Primary Instructor
1,NURS-B,260,26907,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,8:00:00 AM,12:00:00 PM,R,"Freeman,Andrea Beth",Secondary Instructor
1,NURS-B,260,26907,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,8:00:00 AM,12:00:00 PM,R,"Ledbetter,Tamera Louise",Primary Instructor
1,NURS-B,260,26907,Laboratory,1/12/2026,5/8/2026,In Person,KOE207,8:00:00 AM,12:00:00 PM,R,"Hunt,Jill",Primary Instructor
1,NURS-B,261,26900,Lecture,1/12/2026,5/8/2026,In Person,KOMN202,8:30:00 AM,10:30:00 AM,MW,"Mouser,April Lynne",Primary Instructor
1,NURS-B,334,26937,Lecture,1/12/2026,5/8/2026,In Person,KOMN202,8:15:00 AM,11:15:00 AM,T,"Sposato,Margaret Fallon Van Brunt",Primary Instructor
1,NURS-B,334,26938,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sposato,Margaret Fallon Van Brunt",Secondary Instructor
1,NURS-B,334,26938,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Rosales,Stacy Ann",Primary Instructor
1,NURS-B,334,26940,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sposato,Margaret Fallon Van Brunt",Primary Instructor
1,NURS-B,334,26941,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sposato,Margaret Fallon Van Brunt",Secondary Instructor
1,NURS-B,334,26941,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Rosales,Stacy Ann",Primary Instructor
1,NURS-B,334,26946,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sposato,Margaret Fallon Van Brunt",Primary Instructor
1,NURS-B,334,27179,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sposato,Margaret Fallon Van Brunt",Secondary Instructor
1,NURS-B,334,27179,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Hare,Heather",Primary Instructor
1,NURS-B,334,27180,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sposato,Margaret Fallon Van Brunt",Primary Instructor
1,NURS-B,334,27180,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Hare,Heather",Primary Instructor
1,NURS-B,444,26985,Lecture,1/12/2026,5/8/2026,In Person,KOMN102,8:15:00 AM,11:15:00 AM,W,"Rosales,Stacy Ann",Primary Instructor
1,NURS-B,444,26987,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Rosales,Stacy Ann",Primary Instructor
1,NURS-B,444,26987,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Bortone,Christy JoeAnn",Primary Instructor
1,NURS-B,444,26988,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Bortone,Christy JoeAnn",Primary Instructor
1,NURS-B,444,26988,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Rosales,Stacy Ann",Secondary Instructor
1,NURS-B,444,27058,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Rosales,Stacy Ann",Primary Instructor
1,NURS-F,578,32048,Lecture,1/12/2026,5/8/2026,In Person, , , , ,"Kent,Dea J",Primary Instructor
1,NURS-F,578,32049,Clinic,1/12/2026,5/8/2026,In Person, , , , ,"Shively,Cheryl L",Primary Instructor
1,NURS-F,580,27496,Lecture,1/12/2026,5/8/2026,In Person,KOMN125,10:00:00 AM,1:00:00 PM,R,"Kent,Dea J",Primary Instructor
1,NURS-F,580,27517,Practicum,1/12/2026,5/8/2026,In Person, , , , ,"Huffman,Gretchen Nicole",Primary Instructor
1,NURS-F,580,27517,Practicum,1/12/2026,5/8/2026,In Person, , , , ,"Kent,Dea J",Secondary Instructor
1,NURS-F,580,33073,Practicum,1/12/2026,5/8/2026,In Person, , , , ,"Huffman,Gretchen Nicole",Primary Instructor
1,NURS-F,580,33073,Practicum,1/12/2026,5/8/2026,In Person, , , , ,"Kent,Dea J",Secondary Instructor
1,NURS-H,355,26809,Lecture,1/12/2026,5/8/2026,In Person,KOMN101,2:30:00 PM,5:30:00 PM,M,"Bourke,Mary P",Primary Instructor
1,NURS-H,356,26917,Lecture,1/12/2026,5/8/2026,In Person,KOMN281,12:00:00 PM,3:00:00 PM,T,"Jones,Naomi Jean",Primary Instructor
1,NURS-H,356,26919,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Jones,Naomi Jean",Secondary Instructor
1,NURS-H,356,26919,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Clem,Kassi Jo",Primary Instructor
1,NURS-H,356,26920,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Jones,Naomi Jean",Secondary Instructor
1,NURS-H,356,26920,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Clem,Kassi Jo",Primary Instructor
1,NURS-H,356,27056,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Jones,Naomi Jean",Secondary Instructor
1,NURS-H,356,27056,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Taylor,Ashley Marie",Primary Instructor
8W1,NURS-H,356,27112,Lecture,1/12/2026,3/6/2026,In Person,KOMN179,8:30:00 AM,11:30:00 AM,MW,"Jones,Naomi Jean",Primary Instructor
8W1,NURS-H,356,27113,Clinic,1/12/2026,3/6/2026,In Person,KOOCOC, , , ,"Jones,Naomi Jean",Secondary Instructor
8W1,NURS-H,356,27249,Clinic,1/12/2026,3/6/2026,In Person,KOOCOC, , , ,"Jones,Naomi Jean",Secondary Instructor
8W1,NURS-H,356,27249,Clinic,1/12/2026,3/6/2026,In Person,KOOCOC, , , ,"Henry-Hollingsworth,Joyce Anne",Primary Instructor
1,NURS-H,360,26934,Lecture,1/12/2026,5/8/2026,In Person,KOMN104,1:00:00 PM,4:00:00 PM,W,"Arwood,Brian Ashley",Primary Instructor
1,NURS-H,360,26935,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Arwood,Brian Ashley",Primary Instructor
1,NURS-H,360,26936,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Hare,Heather",Primary Instructor
1,NURS-H,360,26936,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Arwood,Brian Ashley",Secondary Instructor
1,NURS-H,360,27178,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Arwood,Brian Ashley",Secondary Instructor
1,NURS-H,360,27178,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Green,Sonya Leigh",Primary Instructor
1,NURS-H,371,26948,Lecture,1/12/2026,5/8/2026,In Person,KOMN204,1:00:00 PM,4:00:00 PM,W,"Pixley,Melissa",Secondary Instructor
1,NURS-H,371,26948,Lecture,1/12/2026,5/8/2026,In Person,KOMN204,1:00:00 PM,4:00:00 PM,W,"Clem,Kassi Jo",Primary Instructor
1,NURS-H,371,26949,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Pixley,Melissa",Secondary Instructor
1,NURS-H,371,26949,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Chou,Alessandra Jeanae",Primary Instructor
1,NURS-H,371,26950,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Pixley,Melissa",Secondary Instructor
1,NURS-H,371,26950,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Taylor,Ashley Marie",Primary Instructor
1,NURS-H,371,26951,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Pixley,Melissa",Secondary Instructor
1,NURS-H,371,26951,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Chou,Alessandra Jeanae",Primary Instructor
1,NURS-H,371,26957,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Pixley,Melissa",Secondary Instructor
8W2,NURS-H,371,27114,Lecture,3/9/2026,5/8/2026,In Person,KOMN179,8:30:00 AM,11:30:00 AM,MW,"Pixley,Melissa",Primary Instructor
8W2,NURS-H,371,27115,Clinic,3/9/2026,5/8/2026,In Person,KOOCOC, , , ,"Pixley,Melissa",Secondary Instructor
8W2,NURS-H,371,27115,Clinic,3/9/2026,5/8/2026,In Person,KOOCOC, , , ,"Jones,Naomi Jean",Primary Instructor
8W2,NURS-H,371,27250,Clinic,3/9/2026,5/8/2026,In Person,KOOCOC, , , ,"Henry-Hollingsworth,Joyce Anne",Primary Instructor
8W2,NURS-H,371,27250,Clinic,3/9/2026,5/8/2026,In Person,KOOCOC, , , ,"Pixley,Melissa",Secondary Instructor
1,NURS-H,371,27284,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Pixley,Melissa",Secondary Instructor
NON,NURS-H,401,27124,Lecture,1/12/2026,5/8/2026,In Person,KOMN127,9:00:00 AM,11:00:00 AM,M,"Chou,Alessandra Jeanae",Primary Instructor
1,NURS-H,476,26989,Lecture,1/12/2026,5/8/2026,In Person,KOMN204,1:00:00 PM,4:00:00 PM,M,"Woody,Heather Marie",Primary Instructor
1,NURS-H,476,26990,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Woody,Heather Marie",Primary Instructor
1,NURS-H,476,26991,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Fouts,Samantha Jo",Primary Instructor
1,NURS-H,476,26991,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Woody,Heather Marie",Secondary Instructor
1,NURS-H,476,26992,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC,6:30:00 AM,6:30:00 PM,R,"Woody,Heather Marie",Primary Instructor
1,NURS-H,476,26993,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Fouts,Samantha Jo",Primary Instructor
1,NURS-H,476,26993,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Woody,Heather Marie",Secondary Instructor
1,NURS-L,230,26901,Lecture,1/12/2026,5/8/2026,In Person,KOMN202,2:30:00 PM,5:30:00 PM,M,"Clem,Kassi Jo",Primary Instructor
1,NURS-L,430,26999,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN204,8:15:00 AM,11:15:00 AM,T,"Plough,Susan Elaine",Primary Instructor
1,NURS-L,430,27000,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Plough,Susan Elaine",Primary Instructor
1,NURS-L,430,27001,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Plough,Susan Elaine",Secondary Instructor
1,NURS-L,430,27001,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sell,Dawn Michele",Primary Instructor
1,NURS-L,430,27001,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Woody,Heather Marie",Primary Instructor
1,NURS-L,430,27002,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Plough,Susan Elaine",Secondary Instructor
1,NURS-L,430,27002,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Miller,Craig Brandon",Primary Instructor
1,NURS-L,430,27003,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Plough,Susan Elaine",Primary Instructor
1,NURS-L,430,27003,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Green,Sonya Leigh",Primary Instructor
1,NURS-L,430,27003,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Fouts,Samantha Jo",Primary Instructor
1,NURS-R,375,26915,Lecture,1/12/2026,5/8/2026,In Person,KOMN204,8:15:00 AM,11:15:00 AM,M,"Geiselman,Erin Lee",Primary Instructor
1,NURS-R,375,27103,Lecture,1/12/2026,5/8/2026,In Person,KOMN101,12:30:00 PM,3:30:00 PM,W,"Bourke,Mary P",Primary Instructor
1,NURS-R,500,26818,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOE125,2:00:00 PM,5:00:00 PM,R,"Kent,Dea J",Primary Instructor
1,NURS-R,590,27262,Lecture,1/12/2026,5/8/2026,In Person, , , , ,"Kent,Dea J",Primary Instructor
1,NURS-S,474,26998,Lecture,1/12/2026,5/8/2026,In Person,KOMN202,1:00:00 PM,3:00:00 PM,W,"Swartzendruber,Leigh Erin",Primary Instructor
1,NURS-S,483,26730,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Plough,Susan Elaine",Secondary Instructor
1,NURS-S,483,26730,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Miller,Craig Brandon",Primary Instructor
1,NURS-S,483,26747,Clinic,1/12/2026,5/8/2026,In Person, , , , ,"Plough,Susan Elaine",Primary Instructor
1,NURS-S,483,26756,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Plough,Susan Elaine",Secondary Instructor
1,NURS-S,483,26756,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sell,Dawn Michele",Primary Instructor
1,NURS-S,483,26756,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Woody,Heather Marie",Primary Instructor
1,NURS-S,483,26759,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Plough,Susan Elaine",Secondary Instructor
1,NURS-S,483,26759,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Fouts,Samantha Jo",Primary Instructor
1,NURS-S,483,26759,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Green,Sonya Leigh",Primary Instructor
1,NURS-S,488,26974,Seminar,1/12/2026,5/8/2026,Hybrid-On Campus & Online, , , , ,"Geiselman,Erin Lee",Primary Instructor
1,NURS-S,491,27018,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOE125,1:00:00 PM,4:00:00 PM,T,"Townsend,Carolyn Sutton",Primary Instructor
1,OCTH-K,331,27344,Lecture,1/12/2026,5/8/2026,In Person,KOMN106,8:15:00 AM,11:15:00 AM,T,"Negron,Jennifer",Primary Instructor
1,OCTH-K,342,27345,Lecture,1/12/2026,5/8/2026,In Person,KOMN106,1:30:00 PM,2:30:00 PM,M,"Negron,Jennifer",Primary Instructor
1,OCTH-K,342,27346,Laboratory,1/12/2026,5/8/2026,In Person,KOE206,10:00:00 AM,12:00:00 PM,W,"Negron,Jennifer",Primary Instructor
1,OCTH-K,342,32761,Laboratory,1/12/2026,5/8/2026,In Person,KOE206,8:00:00 AM,10:00:00 AM,W,"Negron,Jennifer",Primary Instructor
1,OCTH-K,360,27347,Lecture,1/12/2026,5/8/2026,In Person,KOMN106,2:31:00 PM,4:31:00 PM,M,"Negron,Jennifer",Primary Instructor
1,OCTH-K,360,27351,Laboratory,1/12/2026,5/8/2026,In Person,KOE208,12:58:00 PM,2:58:00 PM,T,"Negron,Jennifer",Primary Instructor
1,OCTH-K,360,32762,Laboratory,1/12/2026,5/8/2026,In Person,KOE208,3:01:00 PM,5:01:00 PM,T,"Negron,Jennifer",Primary Instructor
1,OCTH-K,371,27348,Lecture,1/12/2026,5/8/2026,In Person,KOMN106,8:15:00 AM,11:15:00 AM,M,"Douglas,Christy",Primary Instructor
1,OCTH-K,371,27349,Laboratory,1/12/2026,5/8/2026,In Person,KOE206,1:00:00 PM,3:00:00 PM,T,"Fulk,Morgan",Primary Instructor
1,OCTH-K,371,32764,Laboratory,1/12/2026,5/8/2026,In Person,KOE206,2:59:00 PM,5:01:00 PM,T,"Fulk,Morgan",Primary Instructor
1,OCTH-K,382,27350,Practicum,1/12/2026,5/8/2026,In Person,KOMN106,1:00:00 PM,5:00:00 PM,W,"Davis,Christine Elaine DuPouy",Primary Instructor
8W1,OCTH-K,473,27455,Lecture,1/12/2026,3/6/2026,In Person,KOMN113,8:15:00 AM,11:15:00 AM,MW,"Davis,Christine Elaine DuPouy",Primary Instructor
8W1,OCTH-K,473,27456,Laboratory,1/12/2026,3/6/2026,In Person,KOE208,3:00:00 PM,5:00:00 PM,MW,"Sood,Seema",Primary Instructor
8W2,OCTH-K,484,27458,Practicum,3/9/2026,5/8/2026,In Person, , , , ,"Davis,Christine Elaine DuPouy",Primary Instructor
8W1,OCTH-K,490,27457,Lecture,1/12/2026,3/6/2026,In Person,KOMN102,1:00:00 PM,3:00:00 PM,MW,"Douglas,Christy",Primary Instructor
8W2,PAHM-V,370,27263,Lecture,3/9/2026,5/8/2026,Hybrid-On Campus & Online,KOMN113,4:00:00 PM,5:15:00 PM,W,"Hur,Hyunkang",Primary Instructor
8W2,PAHM-V,506,26868,Lecture,3/9/2026,5/8/2026,Hybrid-On Campus & Online,KOMN113,6:00:00 PM,8:45:00 PM,W,"Hur,Hyunkang",Primary Instructor
8W1,PAHM-V,569,27471,Lecture,1/12/2026,3/6/2026,Hybrid-On Campus & Online,KOMN113,6:00:00 PM,8:45:00 PM,W,"Stanley,Melinda Lee",Primary Instructor
1,PHIL-P,100,32881,Lecture,1/12/2026,5/8/2026,In Person,KOMN106,1:00:00 PM,2:15:00 PM,TR,"Buckman,Christopher",Primary Instructor
1,PHIL-P,140,26758,Lecture,1/12/2026,5/8/2026,In Person,KOMN113,2:30:00 PM,3:45:00 PM,MW,"Blackwell,Scott",Primary Instructor
