Class Session Code,Subject Area,Course Catalog Number,Class Number,Course Component Short Description,Class Start Date,End Date,Instruction Mode Description,Facility ID,Start Time,End Time,Derived Meeting Pattern,Instructor Name,Instructor Role Description
1,EDUC-E,339,27613,Lecture,8/25/2025,12/19/2025,In Person,KOMN204,4:30:00 PM,7:15:00 PM,T,"Michels,Brenna Lynne",Primary Instructor
1,EDUC-E,340,26789,Lecture,8/25/2025,12/19/2025,In Person,KOMN281,5:00:00 PM,7:45:00 PM,T,"Acton,Lindsey L",Primary Instructor
1,EDUC-E,340,27692,Practicum,8/25/2025,12/19/2025,In Person,KOOCOC,8:30:00 AM,12:00:00 PM,W,"Acton,Lindsey L",Primary Instructor
1,EDUC-E,340,30987,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN179,4:45:00 PM,6:15:00 PM,M,"French,Jenny",Primary Instructor
1,EDUC-E,340,30988,Practicum,8/25/2025,12/19/2025,In Person,KOOCOC, , , ,"French,Jenny",Primary Instructor
1,EDUC-E,341,27608,Lecture,8/25/2025,12/19/2025,In Person,KOMN175,12:00:00 PM,2:45:00 PM,R,"Gillam,Holly Beth",Primary Instructor
1,EDUC-E,341,30989,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN127,6:30:00 PM,8:00:00 PM,M,"French,Jenny",Primary Instructor
1,EDUC-E,341,30990,Practicum,8/25/2025,12/19/2025,In Person, , , , ,"French,Jenny",Primary Instructor
1,EDUC-E,343,29642,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN176,6:15:00 PM,7:30:00 PM,T,"Wang,Lu",Primary Instructor
NON,EDUC-E,518,27812,Lecture,8/25/2025,9/19/2025,Hybrid-Distance Video & Online, , , , ,"Kingsley,Tara Lynn",Primary Instructor
1,EDUC-E,534,34156,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN103,4:45:00 PM,7:30:00 PM,T,"Wang,Lu",Primary Instructor
1,EDUC-F,200,27047,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOOCOC, , , ,"Smith,Amy Linn",Primary Instructor
1,EDUC-F,200,27296,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOOCOC, , , ,"Smith,Amy Linn",Primary Instructor
1,EDUC-F,200,27412,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOOCOC, , , ,"Smith,Amy Linn",Primary Instructor
1,EDUC-F,200,34959,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOOCOC, , , ,"Newman,Ryan Scott",Primary Instructor
1,EDUC-F,205,26767,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN201,4:00:00 PM,6:00:00 PM,M,"Maurer,Randy Joseph",Primary Instructor
1,EDUC-F,205,27112,Lecture,8/25/2025,12/19/2025,In Person,KOMN204,9:00:00 AM,11:45:00 AM,W,"Hanson,Amanda",Primary Instructor
1,EDUC-F,205,27113,Lecture,8/25/2025,12/19/2025,In Person,KOMN204,9:00:00 AM,11:45:00 AM,W,"Hanson,Amanda",Primary Instructor
8W1,EDUC-F,205,33710,Lecture,8/25/2025,10/17/2025,Hybrid-Distance Video & Online,KOWBWEB,4:30:00 PM,5:45:00 PM,R,"Grubb,Sarrah Jean",Primary Instructor
1,EDUC-F,401,27256,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN281,3:00:00 PM,4:15:00 PM,TR,"Fortner,Shelbi Ann",Primary Instructor
1,EDUC-F,401,27834,Lecture,8/25/2025,12/19/2025,Hybrid-Distance Video & Online,KOWBWEB,5:00:00 PM,7:00:00 PM,M,"Grubb,Sarrah Jean",Primary Instructor
8W1,EDUC-F,500,36227,Lecture,8/25/2025,10/17/2025,Distance Synchronous Video,OLONLINE,6:30:00 PM,8:00:00 PM,T,"Manis,Mike",Primary Instructor
1,EDUC-F,501,37210,Lecture,8/25/2025,12/19/2025,Hybrid-Distance Video & Online,KOWBWEB,5:00:00 PM,7:00:00 PM,M,"Grubb,Sarrah Jean",Primary Instructor
1,EDUC-H,340,26852,Lecture,8/25/2025,12/19/2025,In Person,KOMN103,12:00:00 PM,2:45:00 PM,T,"Grubb,Sarrah Jean",Primary Instructor
1,EDUC-K,308,27617,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN204,9:00:00 AM,11:00:00 AM,R,"Mihai,Alina",Primary Instructor
8W2,EDUC-K,361,27170,Lecture,10/22/2025,12/19/2025,Hybrid-On Campus & Online,KOMN100,5:30:00 PM,7:30:00 PM,W,"Donica,Leta D",Primary Instructor
1,EDUC-K,370,27204,Lecture,8/25/2025,12/19/2025,In Person,KOMN176,6:00:00 PM,8:30:00 PM,R,"Reagle,Suzie",Primary Instructor
8W1,EDUC-K,370,27524,Lecture,8/25/2025,10/17/2025,Hybrid-On Campus & Online,KOMN108,5:00:00 PM,7:00:00 PM,R,"Helmberger,Tenicia Rae",Primary Instructor
8W1,EDUC-K,370,29650,Practicum,8/25/2025,10/17/2025,In Person,KOOCOC, , , ,"Helmberger,Tenicia Rae",Primary Instructor
1,EDUC-K,370,30991,Practicum,8/25/2025,12/19/2025,In Person,KOOCOC,8:30:00 AM,11:00:00 AM,R,"Reagle,Suzie",Primary Instructor
8W1,EDUC-K,371,27688,Lecture,8/25/2025,10/17/2025,Hybrid-On Campus & Online,KOMN108,5:00:00 PM,7:00:00 PM,W,"Beyioku,Cheryl",Primary Instructor
8W2,EDUC-K,490,33708,Lecture,10/22/2025,12/19/2025,Hybrid-Distance Video & Online,KOMN101,5:00:00 PM,7:00:00 PM,W,"Beyioku,Cheryl",Primary Instructor
1,EDUC-L,520,37217,Ind Study,8/25/2025,12/19/2025,In Person,KOMN175,5:00:00 PM,6:30:00 PM,TRF,"Pico,J. R.",Primary Instructor
1,EDUC-L,524,35061,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,OLONLINE, , , ,"McMahan,Tami",Primary Instructor
1,EDUC-M,300,26781,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN176,11:30:00 AM,12:45:00 PM,TR,"Newman,Ryan Scott",Primary Instructor
8W2,EDUC-M,324,27167,Lecture,10/22/2025,12/19/2025,Hybrid-On Campus & Online,KOMN176,4:30:00 PM,7:15:00 PM,M,"Hankins,Amber",Primary Instructor
1,EDUC-M,339,27731,Lecture,8/25/2025,12/19/2025,In Person, , , , ,"Anderson,Brandon Wayne",Primary Instructor
8W2,EDUC-M,430,27086,Lecture,10/22/2025,12/19/2025,Hybrid-On Campus & Online,KOMN176,4:30:00 PM,7:15:00 PM,M,"Hankins,Amber",Primary Instructor
1,EDUC-M,432,33712,Ind Study,8/25/2025,12/19/2025,In Person,KOMN175,5:00:00 PM,6:30:00 PM,TRF,"Pico,J. R.",Primary Instructor
1,EDUC-M,440,27036,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN082,5:00:00 PM,7:00:00 PM,T,"Marler,Dee Richard",Primary Instructor
1,EDUC-M,441,26790,Lecture,8/25/2025,12/19/2025,In Person,KOMN113,5:00:00 PM,7:45:00 PM,W,"Barbre,James Orman",Primary Instructor
1,EDUC-M,446,27746,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN110,5:00:00 PM,6:30:00 PM,M,"Wang,Lu",Primary Instructor
1,EDUC-M,452,26791,Lecture,8/25/2025,12/19/2025,Hybrid-Distance Video & Online,OLONLINE,5:00:00 PM,7:45:00 PM,W,"French,Jenny",Primary Instructor
1,EDUC-M,457,30992,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN110,5:00:00 PM,6:30:00 PM,M,"Wang,Lu",Primary Instructor
8W2,EDUC-M,482,35472,Practicum,10/22/2025,12/19/2025,In Person,KOOCOC, , , ,"Marler,Dee Richard",Primary Instructor
8W2,EDUC-M,531,37218,Lecture,10/22/2025,12/19/2025,Hybrid-On Campus & Online,KOMN176,4:30:00 PM,7:15:00 PM,M,"Hankins,Amber",Primary Instructor
1,EDUC-N,102,33709,Lecture,8/25/2025,12/19/2025,In Person,KOMN102,4:30:00 PM,5:45:00 PM,TR,"Smith,Amy Linn",Primary Instructor
1,EDUC-N,102,36054,Lecture,8/25/2025,12/19/2025,In Person,KOMN101,4:30:00 PM,5:45:00 PM,TR,"Newman,Ryan Scott",Primary Instructor
1,EDUC-N,518,37239,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online, , , , ,"Wang,Lu",Primary Instructor
1,EDUC-P,214,27114,Lecture,8/25/2025,12/19/2025,In Person,KOMN287,11:30:00 AM,12:45:00 PM,R,"McNeany,Jennifer Ruth",Primary Instructor
1,EDUC-P,214,27125,Lecture,8/25/2025,12/19/2025,In Person,KOMN204,1:00:00 PM,2:15:00 PM,W,"Hanson,Amanda",Primary Instructor
1,EDUC-P,214,27126,Lecture,8/25/2025,12/19/2025,In Person,KOMN204,1:00:00 PM,2:15:00 PM,W,"Hanson,Amanda",Primary Instructor
8W1,EDUC-P,214,33711,Lecture,8/25/2025,10/17/2025,Hybrid-Distance Video & Online,KOWBWEB,5:45:00 PM,7:00:00 PM,R,"Grubb,Sarrah Jean",Primary Instructor
8W2,EDUC-P,250,30867,Lecture,10/22/2025,12/19/2025,In Person,KOMN206,11:30:00 AM,12:45:00 PM,TR,"Marley,Melody Estelle",Primary Instructor
1,EDUC-P,290,26762,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN176,4:15:00 PM,5:30:00 PM,W,"Eby,Stephen",Primary Instructor
1,EDUC-P,320,27132,Lecture,8/25/2025,12/19/2025,In Person,KOMN112,4:30:00 PM,7:15:00 PM,R,"McNeany,Jennifer Ruth",Primary Instructor
NON,EDUC-P,507,34147,Lecture,9/27/2025,12/6/2025,Hybrid-On Campus & Online,KOMN101,8:30:00 AM,12:00:00 PM,S,"Buckner,Jeff",Primary Instructor
1,EDUC-P,602,31843,Lecture,8/25/2025,12/19/2025,Distance Synchronous Video,OLONLINE,5:00:00 PM,6:30:00 PM,M,"Marley,Melody Estelle",Primary Instructor
8W2,EDUC-P,605,27645,Seminar,10/22/2025,12/19/2025,Hybrid-Distance Video & Online,OLONLINE,6:30:00 PM,8:00:00 PM,T,"McNeany,Jennifer Ruth",Primary Instructor
1,EDUC-P,609,32133,Lecture,8/25/2025,12/19/2025,Distance Synchronous Video,OLONLINE,4:30:00 PM,6:00:00 PM,T,"Marley,Melody Estelle",Primary Instructor
8W2,EDUC-P,692,35480,Lecture,10/22/2025,12/19/2025,Distance Synchronous Video,OLONLINE,6:15:00 PM,7:45:00 PM,T,"Marley,Melody Estelle",Primary Instructor
1,EDUC-S,512,27537,Lecture,8/25/2025,12/19/2025,Hybrid-Distance Video & Online,KOWBWEB,5:00:00 PM,7:00:00 PM,M,"Grubb,Sarrah Jean",Primary Instructor
1,EDUC-S,518,37220,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN110,5:00:00 PM,6:30:00 PM,M,"Wang,Lu",Primary Instructor
1,EDUC-S,519,37219,Lecture,8/25/2025,12/19/2025,In Person,KOMN113,5:00:00 PM,7:45:00 PM,W,"Barbre,James Orman",Primary Instructor
1,EDUC-W,200,27544,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online, , , , ,"Smith,Amy Linn",Primary Instructor
1,EDUC-W,200,27759,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online, , , , ,"Newman,Ryan Scott",Primary Instructor
1,EDUC-X,530,27545,Lecture,8/25/2025,12/19/2025,Hybrid-Distance Video & Online,KOWBWEB,5:00:00 PM,7:30:00 PM,R,"Gill,Melissa C",Primary Instructor
1,ENG-L,220,29932,Lecture,8/25/2025,12/19/2025,In Person,KOMN052,11:30:00 AM,12:45:00 PM,TR,"Keener,Joe",Primary Instructor
1,ENG-L,354,29925,Lecture,8/25/2025,12/19/2025,In Person,KOMN104,11:30:00 AM,12:45:00 PM,MW,"Coby,Jim",Primary Instructor
1,ENG-W,130,27711,Lecture,8/25/2025,12/19/2025,In Person,KOMN287,11:30:00 AM,12:45:00 PM,W,"Westervelt,Michelle",Primary Instructor
1,ENG-W,130,27712,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,11:30:00 AM,12:45:00 PM,M,"Amos,Molly M",Primary Instructor
1,ENG-W,130,27713,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,11:30:00 AM,12:45:00 PM,W,"Amos,Molly M",Primary Instructor
1,ENG-W,130,27714,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,11:30:00 AM,12:45:00 PM,T,"Bruns,Lori Michelle",Primary Instructor
1,ENG-W,130,27715,Lecture,8/25/2025,12/19/2025,In Person,KOMN200,10:00:00 AM,11:15:00 AM,W,"Kennelly,Mary K",Primary Instructor
1,ENG-W,130,27764,Lecture,8/25/2025,12/19/2025,In Person,KOMN200,8:30:00 AM,9:45:00 AM,R,"Coombs,Amy R",Primary Instructor
1,ENG-W,130,36452,Lecture,8/25/2025,12/19/2025,In Person,KOMN103,1:00:00 PM,2:15:00 PM,W,"Nestor,Sarah",Primary Instructor
1,ENG-W,130,36816,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,1:00:00 PM,2:15:00 PM,T,"Coombs,Amy R",Primary Instructor
1,ENG-W,131,26722,Lecture,8/25/2025,12/19/2025,In Person,KOMN203,10:00:00 AM,11:15:00 AM,TR,"Coombs,Amy R",Primary Instructor
1,ENG-W,131,26723,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,1:00:00 PM,2:15:00 PM,MW,"Westervelt,Michelle",Primary Instructor
1,ENG-W,131,26835,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,2:30:00 PM,3:45:00 PM,TR,"Bruns,Lori Michelle",Primary Instructor
1,ENG-W,131,26849,Lecture,8/25/2025,12/19/2025,In Person,KOMN200,1:00:00 PM,2:15:00 PM,TR,"Cook,Paul",Primary Instructor
1,ENG-W,131,27035,Lecture,8/25/2025,12/19/2025,In Person,HUNT224,11:30:00 AM,12:45:00 PM,MW,"Kennelly,Mary K",Primary Instructor
1,ENG-W,131,27194,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,10:00:00 AM,11:15:00 AM,MW,"Amos,Molly M",Primary Instructor
1,ENG-W,131,27215,Lecture,8/25/2025,12/19/2025,In Person,KOMN200,1:00:00 PM,2:15:00 PM,MW,"Amos,Molly M",Primary Instructor
1,ENG-W,131,27221,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,10:00:00 AM,11:15:00 AM,TR,"Bruns,Lori Michelle",Primary Instructor
1,ENG-W,131,35623,Lecture,8/25/2025,12/19/2025,In Person,KOMN105,10:00:00 AM,11:15:00 AM,MW,"Westervelt,Michelle",Primary Instructor
1,ENG-W,131,36448,Lecture,8/25/2025,12/19/2025,In Person,KOMN200,11:30:00 AM,12:45:00 PM,MW,"Keener,Joe",Primary Instructor
1,ENG-W,131,36450,Lecture,8/25/2025,12/19/2025,In Person,KOMN111,8:30:00 AM,9:45:00 AM,MW,"Nestor,Sarah",Primary Instructor
1,ENG-W,131,36451,Lecture,8/25/2025,12/19/2025,In Person,KOMN206,11:30:00 AM,12:45:00 PM,MW,"Nestor,Sarah",Primary Instructor
1,ENG-W,131,36817,Lecture,8/25/2025,12/19/2025,In Person,KOMN203,11:30:00 AM,12:45:00 PM,TR,"Coombs,Amy R",Primary Instructor
1,ENG-W,221,27094,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN111,2:30:00 PM,3:45:00 PM,M,"Westervelt,Michelle",Primary Instructor
1,FOLK-F,101,26957,Lecture,8/25/2025,12/19/2025,In Person,KOMN175,4:00:00 PM,6:30:00 PM,M,"Pico,J. R.",Primary Instructor
1,GEOL-G,100,26725,Lecture,8/25/2025,12/19/2025,In Person,HUNT116,10:00:00 AM,11:15:00 AM,TR,"Lorenz,Vincente J",Secondary Instructor
1,GEOL-G,100,26725,Lecture,8/25/2025,12/19/2025,In Person,HUNT116,10:00:00 AM,11:15:00 AM,TR,"Jackson Overpeck,Leda Rene",Primary Instructor
1,GEOL-G,100,26726,Laboratory,8/25/2025,12/19/2025,In Person,HUNT209,5:30:00 PM,8:00:00 PM,T,"Lorenz,Vincente J",Primary Instructor
1,GEOL-G,100,26726,Laboratory,8/25/2025,12/19/2025,In Person,HUNT209,5:30:00 PM,8:00:00 PM,T,"Jackson Overpeck,Leda Rene",Secondary Instructor
1,GEOL-G,100,26727,Laboratory,8/25/2025,12/19/2025,In Person,HUNT209,5:30:00 PM,8:00:00 PM,R,"Lorenz,Vincente J",Primary Instructor
1,GEOL-G,100,30633,Laboratory,8/25/2025,12/19/2025,In Person,HUNT209,1:00:00 PM,3:30:00 PM,T,"Jackson Overpeck,Leda Rene",Primary Instructor
8W2,HIST-A,363,27368,Lecture,10/22/2025,12/19/2025,Hybrid-On Campus & Online,KOMN105,6:00:00 PM,8:30:00 PM,R,"Withers,Ron E",Primary Instructor
1,HIST-B,361,29729,Lecture,8/25/2025,12/19/2025,In Person,KOMN113,11:30:00 AM,12:45:00 PM,MW,"McFarland,Andrew M",Primary Instructor
1,HIST-H,105,26870,Lecture,8/25/2025,12/19/2025,In Person,KOMN281,11:30:00 AM,12:45:00 PM,MW,"Moskowitz,Kevin A",Primary Instructor
1,HIST-H,113,26904,Lecture,8/25/2025,12/19/2025,In Person,KOMN112,10:00:00 AM,11:15:00 AM,MW,"Sposato,Peter",Primary Instructor
1,HIST-H,425,30722,Lecture,8/25/2025,12/19/2025,In Person,KOMN106,2:30:00 PM,3:45:00 PM,MW,"Moskowitz,Kevin A",Primary Instructor
1,HON-H,375,37457,Lecture,8/25/2025,12/19/2025,In Person, ,1:00:00 PM,2:15:00 PM,TR,"Blackwell,Scott",Primary Instructor
1,HON-H,375,37458,Lecture,8/25/2025,12/19/2025,In Person, ,8:15:00 AM,11:15:00 AM,T,"Sposato,Margaret Fallon Van Brunt",Primary Instructor
1,HON-H,375,37459,Clinic,8/25/2025,12/19/2025,In Person,KOOCOC, , , ,"Ledbetter,Tamera Louise",Primary Instructor
1,HON-H,375,37459,Clinic,8/25/2025,12/19/2025,In Person,KOOCOC, , , ,"Sposato,Margaret Fallon Van Brunt",Primary Instructor
1,HON-H,375,37460,Lecture,8/25/2025,12/19/2025,In Person, ,8:15:00 AM,11:15:00 AM,W,"Pixley,Melissa",Primary Instructor
1,HON-H,375,37461,Clinic,8/25/2025,12/19/2025,In Person, , , , ,"Pixley,Melissa",Primary Instructor
1,HON-H,375,37462,Lecture,8/25/2025,12/19/2025,In Person, ,1:00:00 PM,2:15:00 PM,TR,"Kinney,Sean P",Primary Instructor
1,HON-H,375,37463,Lecture,8/25/2025,12/19/2025,In Person, ,10:00:00 AM,11:15:00 AM,MW,"Holcomb,Kathryn M.",Primary Instructor
1,HON-H,375,37464,Lecture,8/25/2025,12/19/2025,In Person, ,1:00:00 PM,2:15:00 PM,TR,"Chauret,Christian",Primary Instructor
1,HON-H,375,37465,Lecture,8/25/2025,12/19/2025,In Person, , , , ,"Rifai,Lina",Primary Instructor
1,HON-H,375,37484,Lecture,8/25/2025,12/19/2025,In Person, ,8:15:00 AM,11:15:00 AM,T,"Douglas,Christy",Primary Instructor
1,HON-H,375,37486,Lecture,8/25/2025,12/19/2025,In Person, ,1:00:00 PM,2:15:00 PM,MW,"Tebbe,Amelia Nora",Primary Instructor
1,HON-H,375,37488,Lecture,8/25/2025,12/19/2025,In Person, ,11:30:00 AM,12:45:00 PM,R,"Meng,Mark Z.",Primary Instructor
1,HON-H,375,37489,Lecture,8/25/2025,12/19/2025,In Person, ,11:30:00 AM,12:45:00 PM,T,"Meng,Mark Z.",Primary Instructor
1,HON-H,375,37977,Lecture,8/25/2025,12/19/2025,In Person, , , , ,"Motl,Patrick Michael",Primary Instructor
1,HON-H,399,31045,Lecture,8/25/2025,12/19/2025,In Person,KOMN101,10:00:00 AM,11:15:00 AM,TR,"Chauret,Christian",Primary Instructor
1,HON-H,475,37467,Lecture,8/25/2025,12/19/2025,In Person, ,2:30:00 PM,4:30:00 PM,W,"Swartzendruber,Leigh Erin",Primary Instructor
1,HON-H,475,37468,Lecture,8/25/2025,12/19/2025,In Person, ,8:15:00 AM,11:15:00 AM,W,"Pratt,Stephanie Nicole",Primary Instructor
1,HON-H,475,37469,Practicum,8/25/2025,12/19/2025,In Person, , , , ,"Pratt,Stephanie Nicole",Secondary Instructor
1,HON-H,475,37469,Practicum,8/25/2025,12/19/2025,In Person, , , , ,"Julius-Forkner,Patti Ann",Primary Instructor
1,HON-H,475,37470,Lecture,8/25/2025,12/19/2025,In Person, ,11:30:00 AM,12:45:00 PM,TR,"Nichols,Steven",Primary Instructor
1,HON-H,475,37471,Practicum,8/25/2025,12/19/2025,In Person, , , , ,"Jones,Naomi Jean",Primary Instructor
1,HON-H,475,37471,Practicum,8/25/2025,12/19/2025,In Person, , , , ,"Pratt,Stephanie Nicole",Secondary Instructor
1,HON-H,475,37473,Practicum,8/25/2025,12/19/2025,In Person, , , , ,"Bortone,Christy JoeAnn",Primary Instructor
1,HON-H,475,37473,Practicum,8/25/2025,12/19/2025,In Person, , , , ,"Pratt,Stephanie Nicole",Secondary Instructor
1,HON-H,475,37474,Lecture,8/25/2025,12/19/2025,In Person, ,11:30:00 AM,12:45:00 PM,TR,"Sullivan,T.J.",Primary Instructor
1,HON-H,475,37477,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online, ,2:30:00 PM,3:45:00 PM,T,"Preece,Gloria Lynn",Primary Instructor
8W1,HSCI-E,100,27272,Activity,8/25/2025,10/17/2025,In Person,KOLB038,8:30:00 AM,9:30:00 AM,MW,"Kretz,Amy",Primary Instructor
8W2,HSCI-E,100,27480,Activity,10/22/2025,12/19/2025,In Person,KOLB038,2:30:00 PM,3:30:00 PM,MW,"Bultman,Joanna Christine",Primary Instructor
8W1,HSCI-E,115,27627,Lecture,8/25/2025,10/17/2025,In Person,KOLB024,10:00:00 AM,11:00:00 AM,TR,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,115,27628,Lecture,10/22/2025,12/19/2025,In Person,KOLB024,10:00:00 AM,11:00:00 AM,TR,"Duffitt,Allison",Primary Instructor
8W1,HSCI-E,121,27271,Activity,8/25/2025,10/17/2025,In Person,KOLB038,10:00:00 AM,11:00:00 AM,MW,"Kretz,Amy",Primary Instructor
8W2,HSCI-E,121,27358,Activity,10/22/2025,12/19/2025,In Person,KOLB038,10:00:00 AM,11:00:00 AM,MW,"Kretz,Amy",Primary Instructor
8W1,HSCI-E,190,27278,Activity,8/25/2025,10/17/2025,In Person,KOLB024,8:45:00 AM,9:45:00 AM,TR,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,190,27279,Activity,10/22/2025,12/19/2025,In Person,KOLB024,4:00:00 PM,5:00:00 PM,TR,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,190,27529,Activity,10/22/2025,12/19/2025,In Person,KOLB024,11:30:00 AM,12:30:00 PM,MW,"Duffitt,Allison",Primary Instructor
8W1,HSCI-E,200,27400,Activity,8/25/2025,10/17/2025,In Person,KOLB038,8:30:00 AM,9:30:00 AM,MW,"Kretz,Amy",Primary Instructor
8W1,HSCI-E,221,27381,Activity,8/25/2025,10/17/2025,In Person,KOLB038,10:00:00 AM,11:00:00 AM,MW,"Kretz,Amy",Primary Instructor
8W2,HSCI-E,221,27382,Activity,10/22/2025,12/19/2025,In Person,KOLB038,10:00:00 AM,11:00:00 AM,MW,"Kretz,Amy",Primary Instructor
8W1,HSCI-E,290,27375,Activity,8/25/2025,10/17/2025,In Person,KOLB024,8:45:00 AM,9:45:00 AM,TR,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,290,27378,Activity,10/22/2025,12/19/2025,In Person,KOLB024,4:00:00 PM,5:00:00 PM,TR,"Duffitt,Allison",Primary Instructor
1,HSCI-H,120,26834,Lecture,8/25/2025,12/19/2025,In Person,KOLB007,10:00:00 AM,11:15:00 AM,MW,"Coppola,Angela",Primary Instructor
1,HSCI-H,204,26827,Lecture,8/25/2025,12/19/2025,In Person,KOLB007,11:30:00 AM,12:45:00 PM,TR,"Zhu,Huiying",Primary Instructor
1,HSCI-H,204,27471,Lecture,8/25/2025,12/19/2025,In Person,KOLB007,2:30:00 PM,3:45:00 PM,TR,"Zhu,Huiying",Primary Instructor
1,HSCI-H,212,27267,Lecture,8/25/2025,12/19/2025,In Person,KOLB007,1:00:00 PM,2:15:00 PM,MW,"Mossburg,Kim",Primary Instructor
1,HSCI-H,220,27263,Lecture,8/25/2025,12/19/2025,Hybrid-On Campus & Online,KOMN179,10:00:00 AM,11:15:00 AM,R,"Mossburg,Kim",Primary Instructor
1,HSCI-H,321,26918,Lecture,8/25/2025,12/19/2025,In Person,KOMN179,1:00:00 PM,2:15:00 PM,MW,"Alshuwaiyer,Ghadah",Primary Instructor
1,HSCI-H,322,26999,Lecture,8/25/2025,12/19/2025,In Person,HUNT224,2:30:00 PM,3:45:00 PM,TR,"Coppola,Angela",Primary Instructor
1,HSCI-H,325,27253,Lecture,8/25/2025,12/19/2025,In Person,KOMN206,9:30:00 AM,10:45:00 AM,MW,"Acharya,Lalatendu",Primary Instructor
1,HSCI-H,327,26798,Lecture,8/25/2025,12/19/2025,In Person,KOMN201,10:00:00 AM,11:15:00 AM,TR,"Alshuwaiyer,Ghadah",Primary Instructor
1,HSCI-H,333,27107,Lecture,8/25/2025,12/19/2025,In Person,KOLB007,2:30:00 PM,3:45:00 PM,MW,"Acharya,Lalatendu",Primary Instructor
1,HSCI-H,360,27037,Lecture,8/25/2025,12/19/2025,In Person,KOMN110,11:30:00 AM,2:15:00 PM,R,"Echelbarger,Eric",Primary Instructor
1,HSCI-H,409,27362,Lecture,8/25/2025,12/19/2025,In Person,KOMN110,10:00:00 AM,12:45:00 PM,T,"Mossburg,Kim",Primary Instructor
1,HSCI-H,442,26886,Lecture,8/25/2025,12/19/2025,In Person,KOMN179,11:30:00 AM,12:45:00 PM,MW,"Mossburg,Kim",Primary Instructor
8W1,HSCI-H,477,27474,Lecture,8/25/2025,10/17/2025,In Person, , , , ,"Coppola,Angela",Primary Instructor
8W2,HSCI-H,478,27475,Lecture,10/22/2025,12/19/2025,In Person, , , , ,"Coppola,Angela",Primary Instructor
1,HSS-A,101,27041,Lecture,8/25/2025,12/19/2025,In Person,KOMN105,2:30:00 PM,3:45:00 PM,W,"Jarecki,Amy Andrea",Primary Instructor
1,HSS-A,101,27042,Lecture,8/25/2025,12/19/2025,In Person,KOMN102,10:00:00 AM,11:15:00 AM,T,"Keith,Brandi",Primary Instructor
1,HSS-A,101,27043,Lecture,8/25/2025,12/19/2025,In Person,KOMN102,11:30:00 AM,12:45:00 PM,R,"Kennelly,Mary K",Primary Instructor
1,HSS-A,101,27045,Lecture,8/25/2025,12/19/2025,In Person,KOMN105,4:00:00 PM,5:15:00 PM,W,"Schlemmer,Cheryl Ann",Primary Instructor
1,HSS-A,101,27211,Lecture,8/25/2025,12/19/2025,In Person,KOMN127,11:30:00 AM,12:45:00 PM,T,"Ducret,Victoria",Primary Instructor
1,HSS-A,101,27213,Lecture,8/25/2025,12/19/2025,In Person,KOMN102,11:30:00 AM,12:45:00 PM,W,"Sala,Tracey",Primary Instructor
1,HSS-A,101,27222,Lecture,8/25/2025,12/19/2025,In Person,KOMN102,1:00:00 PM,2:15:00 PM,R,"Svoboda,Adam Joseph",Primary Instructor
1,HSS-A,101,27275,Lecture,8/25/2025,12/19/2025,In Person,KOMN102,8:30:00 AM,9:45:00 AM,W,"Kemper,Eella Yokum",Primary Instructor
